"","user","negative","positive","sentiment","lon","lat"
"1723","DubNuN",1,0,-1,-83.0457538,42.331427
"1724","DuckTalks",2,5,3,NA,NA
"1725","duckxiety",1,0,-1,NA,NA
"1726","duckycharms",0,1,1,-95.3698028,29.7604267
"1727","dudette938",0,1,1,114.5548495,0.9618834
"1728","DudewitdaK",1,0,-1,NA,NA
"1729","Dudz_Smoove",1,1,0,-112.0077881,33.4372686
"1730","duffy_cole",1,0,-1,-104.9763983,38.9041151
"1731","Dug5_",0,2,2,-118.1807714,33.8665903
"1732","Duhitsavy",1,0,-1,NA,NA
"1733","duhstinbieber",0,1,1,-99.9018131,31.9685988
"1734","duke_heat",0,1,1,-96.8785986,37.8328161
"1735","Dulcemartinezzt",0,1,1,NA,NA
"1736","Dulceshuashua",2,0,-2,-83.6033925,42.5916953
"1737","dumbhuman456",2,0,-2,-89.4012302,43.0730517
"1738","dumfriesbat",2,1,-1,-3.60512,55.070859
"1739","dustrock",1,0,-1,NA,NA
"1740","dutton_devin",1,1,0,NA,NA
"1741","Duzen_dudu",0,1,1,-80.7892669,32.1265433
"1742","dwinfrey72",2,0,-2,-95.712891,37.09024
"1743","dwtsfishovskiy",1,1,0,NA,NA
"1744","dylan__davies",2,1,-1,-3.451816,51.716154
"1745","dylankdl",1,0,-1,NA,NA
"1746","dylarturden",2,0,-2,-119.4179324,36.778261
"1747","dynamitejimmy",1,3,2,NA,NA
"1748","DynamoCooligan",0,1,1,-95.3698028,29.7604267
"1749","dyrbert",1,0,-1,-96.2850474,32.7377219
"1750","e_daisyjackson7",0,1,1,NA,NA
"1751","E_M_ILY",0,3,3,NA,NA
"1752","E_Megas",0,1,1,-118.1937395,33.7700504
"1753","e_Rochefoucauld",0,1,1,98.9817163,18.7060641
"1754","E0914YAZAWA",0,1,1,-0.1244352,51.487193
"1755","EA5T5IDECLEVE",0,1,1,-89.9836611,30.0289167
"1756","EaglesMan710",1,0,-1,NA,NA
"1757","eamessej",0,1,1,NA,NA
"1758","EarlofSneed",1,0,-1,NA,NA
"1759","earlydobrev",0,1,1,NA,NA
"1760","Earth1Anthony",1,1,0,-118.4000015,34.0701354
"1761","EarthboundCause",1,0,-1,-117.1563463,32.7231219
"1762","earvin_gonzalez",1,0,-1,-76.6121893,39.2903848
"1763","easthulllegend",1,0,-1,NA,NA
"1764","EbayGoldBids",0,1,1,10.451526,51.165691
"1765","Ebonyteach",0,2,2,-75.1652215,39.9525839
"1766","Echo7Solo",0,1,1,NA,NA
"1767","echocreeks",0,1,1,NA,NA
"1768","eComProNeur",0,1,1,-81.1637245,33.836081
"1769","ECV_Podcast",0,1,1,-76.0785332,43.0653446
"1770","Ed_Meares_2015",1,1,0,NA,NA
"1771","edantecole",1,0,-1,NA,NA
"1772","EddieGotTweets",1,1,0,NA,NA
"1773","eddiephysique",1,0,-1,NA,NA
"1774","edelmirakinca10",0,1,1,NA,NA
"1775","edjr04",0,1,1,-121.9885719,37.5482697
"1776","EDMCruise",0,3,3,138.252924,36.204824
"1777","EdmGamerViews",3,1,-2,NA,NA
"1778","edriawiguna",0,1,1,NA,NA
"1779","edtomorrow",2,1,-1,NA,NA
"1780","edwardimnida",0,1,1,120.9842195,14.5995124
"1781","EdwardoNigmanez",1,0,-1,NA,NA
"1782","eewaldon",0,1,1,NA,NA
"1783","EfronMediaGroup",1,0,-1,133.775136,-25.274398
"1784","EggmaniMN",1,0,-1,NA,NA
"1785","eichilovebot",0,1,1,-79.7264259,39.9107569
"1786","eileenieweenie_",0,1,1,-73.99153,40.715839
"1787","EIWBM_Cat",2,0,-2,NA,NA
"1788","EJKhryst",1,2,1,NA,NA
"1789","ejleatherwood",0,1,1,-73.7781391,40.6413111
"1790","EjTheBadass24",0,1,1,-118.542586,34.3916641
"1791","ek_dean",1,0,-1,NA,NA
"1792","ekuuuL",1,0,-1,-78.0202677,33.921563
"1793","El_Six",1,0,-1,-81.5157535,27.6648274
"1794","ElanaKane",1,0,-1,NA,NA
"1795","elbellfromhell",1,0,-1,NA,NA
"1796","elctrad",0,1,1,NA,NA
"1797","EleenaFisher",0,1,1,-74.0059728,40.7127753
"1798","elemenopandaa",0,1,1,NA,NA
"1799","elenajmiranda",1,0,-1,-106.7313029,35.0693485
"1800","ElenaLaQuatra",2,1,-1,-77.1945247,41.2033216
"1801","Eli_0724",1,0,-1,100.4358775,5.3567457
"1802","EliaGermaine",1,1,0,NA,NA
"1803","ElianneShirley",0,1,1,-75.015152,-9.189967
"1804","Eliaxxz",1,2,1,-80.782127,8.537981
"1805","EliDavidCuevas",1,3,2,-122.2363548,37.4852152
"1806","ElijahCHAOTIC",1,0,-1,NA,NA
"1807","ElinaSale",0,1,1,NA,NA
"1808","ElishaLens1kc8",1,1,0,NA,NA
"1809","elisiomark",0,2,2,-77.0340315,38.9031004
"1810","EliteFundSource",0,2,2,-157.8615682,21.3155434
"1811","elizabetht261",0,1,1,-82.9000751,32.1656221
"1812","ElizObihFrank",0,1,1,3.3211348,6.5818185
"1813","EllenTheNutjob",1,0,-1,-81.5157535,27.6648274
"1814","EllieAndAddie",1,0,-1,NA,NA
"1815","ellieasta",1,0,-1,-87.6297982,41.8781136
"1816","EllieMulholla13",0,1,1,-95.7099399,37.2248982
"1817","elliotwrites",1,0,-1,-82.3240244,34.73599
"1818","elliviagrayy",1,0,-1,-77.4105409,39.4142688
"1819","elmayimbe",1,3,2,-118.2436849,34.0522342
"1820","elodiaorozco121",0,1,1,NA,NA
"1821","ELPlethora",1,0,-1,-2.13125,49.214439
"1822","ElsieMWeber",1,0,-1,NA,NA
"1823","ElstonThomas",1,0,-1,NA,NA
"1824","Elucidatus",3,0,-3,NA,NA
"1825","Emanbede",0,1,1,NA,NA
"1826","emanuelaarubino",1,0,-1,NA,NA
"1827","EmelineFisher",3,1,-2,NA,NA
"1828","emelineguy1572",0,1,1,NA,NA
"1829","EmelyDeruiter",0,1,1,NA,NA
"1830","Emelyn722",0,1,1,121.774017,12.879721
"1831","EmelynLizetth",0,1,1,-118.3531311,33.9616801
"1832","emelynn_",0,1,1,NA,NA
"1833","EmeraldHardy8",0,1,1,NA,NA
"1834","emgioia94",0,1,1,-74.0059728,40.7127753
"1835","emil_ayeee",0,1,1,NA,NA
"1836","emilaayy_31",0,1,1,-104.9972345,39.6525073
"1837","emilian38",0,1,1,23.7971063,46.564676
"1838","emillikozk",2,0,-2,NA,NA
"1839","emily_coiro",0,1,1,NA,NA
"1840","EmilyBowling3",0,1,1,NA,NA
"1841","EmilyDauer14",0,1,1,-78.8783689,42.8864468
"1842","emilyfb123",2,0,-2,NA,NA
"1843","emilyhellerrr",0,1,1,-75.6054882,39.9606643
"1844","emilylentz_",0,1,1,NA,NA
"1845","EmilyLeskovac44",3,2,-1,NA,NA
"1846","emilypisco",0,1,1,-96.8039232,36.3378321
"1847","EmilysFrugalTps",0,1,1,-122.6716063,45.6318397
"1848","emilystylegrace",1,0,-1,-79.0192997,35.7595731
"1849","emilytamayo_",1,1,0,NA,NA
"1850","emilyybarra_",1,2,1,-122.2913078,37.8271784
"1851","emishi_28",2,0,-2,NA,NA
"1852","EmKaay_",0,1,1,NA,NA
"1853","emkayenzee",1,1,0,NA,NA
"1854","emm_2019",0,1,1,-98.4936282,29.4241219
"1855","EmmaBug10215",2,0,-2,NA,NA
"1856","emmaforrester25",0,1,1,-71.3824374,42.4072107
"1857","EmmaJeanMitt",0,1,1,NA,NA
"1858","emmasattic98",3,2,-1,-95.712891,37.09024
"1859","emmastar960",1,0,-1,-80.8431267,35.2270869
"1860","emmatracy514",1,0,-1,NA,NA
"1861","emmemmseesee",1,0,-1,NA,NA
"1862","Emmy_Jounes",1,0,-1,NA,NA
"1863","EmotionaI_Sense",0,1,1,NA,NA
"1864","EmperorMoritz",1,0,-1,-95.712891,37.09024
"1865","EmperorOTN",1,0,-1,NA,NA
"1866","emptiernotier",1,0,-1,NA,NA
"1867","EMZTRadio",2,0,-2,NA,NA
"1868","enchantedcorner",0,2,2,-119.4179324,36.778261
"1869","EndlesslyIU",0,2,2,-95.712891,37.09024
"1870","energy_psych",1,1,0,NA,NA
"1871","engrtedmosby",0,1,1,-83.860493,33.5967091
"1872","EnigmaOfStones",0,1,1,NA,NA
"1873","enozell",0,1,1,-147.3494443,64.7511111
"1874","Enrique_bale11",1,0,-1,-97.9908366,26.1595194
"1875","EnriqueMFlores3",0,1,1,NA,NA
"1876","EntreArchitect",2,0,-2,-74.0059728,40.7127753
"1877","EnzasBargains",2,1,-1,NA,NA
"1878","Epic_Boss_Lady",1,3,2,NA,NA
"1879","EpicFilmGuys",0,1,1,-70.2622758,43.6538673
"1880","epolakcaj",0,1,1,-90.2158936,38.6196077
"1881","equis_oh",1,0,-1,NA,NA
"1882","ER_NoTR",1,3,2,-73.9441579,40.6781784
"1883","Eric_Je2",0,1,1,NA,NA
"1884","ericgkelsey",0,1,1,-118.2436849,34.0522342
"1885","ericjackson",0,1,1,-79.3831843,43.653226
"1886","erickapaola98",0,1,1,NA,NA
"1887","EricyuanY",1,0,-1,NA,NA
"1888","ErikaTak",0,1,1,NA,NA
"1889","erikdavecalzada",0,1,1,NA,NA
"1890","ErikRobson",1,0,-1,-122.6781517,45.5269699
"1891","erin__disney",0,1,1,NA,NA
"1892","erin_gib",0,2,2,-81.3792365,28.5383355
"1893","ErinLWhalen",0,1,1,-94.9027002,29.383845
"1894","erinstafford_",0,1,1,-1.890401,52.486243
"1895","erinyooooo",1,0,-1,NA,NA
"1896","erizkatan",1,0,-1,NA,NA
"1897","escart85",1,0,-1,NA,NA
"1898","Eskkenyer31",0,3,3,NA,NA
"1899","EsmeraldaDoll",1,2,1,-96.7990042,46.8571185
"1900","Esoterria",1,0,-1,138.6007456,-34.9284989
"1901","Ethanhamm",0,1,1,NA,NA
"1902","EuanRobb",0,1,1,NA,NA
"1903","eugen_levine",2,1,-1,NA,NA
"1904","eugena_claude",0,1,1,NA,NA
"1905","eugenioperezso1",0,1,1,NA,NA
"1906","Eunicess3",1,0,-1,-1.6162709,6.6666004
"1907","EuropeanRights",0,1,1,NA,NA
"1908","eurorabbit",1,0,-1,NA,NA
"1909","eusebiafarmer11",0,1,1,NA,NA
"1910","evangary",0,1,1,-96.994174,33.046233
"1911","evanmorrison_",1,0,-1,-74.0059728,40.7127753
"1912","EvenMatt",1,1,0,NA,NA
"1913","EventfulCapital",0,1,1,NA,NA
"1914","EverydayHeretic",1,0,-1,-86.482172,30.5168639
"1915","everyurbanword",1,0,-1,NA,NA
"1916","Evil_evilness",1,0,-1,NA,NA
"1917","EvolvingAryan",1,0,-1,-85.6023643,44.3148443
"1918","Ewok94",1,0,-1,NA,NA
"1919","ewreynolds40",2,0,-2,-84.5143761,33.8839926
"1920","ExactOptionPick",1,0,-1,-80.1917902,25.7616798
"1921","exis10tial",1,0,-1,NA,NA
"1922","exjxsalud",0,2,2,NA,NA
"1923","expiresmayfirst",2,0,-2,NA,NA
"1924","explicitkelly",0,1,1,NA,NA
"1925","ExquisiteVoices",0,5,5,-75.1652215,39.9525839
"1926","ExstMatt",3,0,-3,NA,NA
"1927","extremeza_toon",0,1,1,NA,NA
"1928","EyeLoveBrandon",0,2,2,-81.225214,42.990577
"1929","EyesWideKubrick",0,1,1,NA,NA
"1930","Ez_Porras",0,4,4,NA,NA
"1931","ezra_go",1,0,-1,NA,NA
"1932","EzraQuinzel",1,0,-1,-74.0059728,40.7127753
"1933","fabiamoralez",0,1,1,-99.9018131,31.9685988
"1934","fabio_vanorio",1,0,-1,-73.9712488,40.7830603
"1935","FabioMV94",0,3,3,-82.5207787,9.4165521
"1936","Faith_Filled116",1,0,-1,NA,NA
"1937","faithgb22",0,1,1,-122.7094767,42.1945758
"1938","faithtauaefa",0,1,1,-158.0209227,21.5010495
"1939","FaithtoUForever",0,1,1,NA,NA
"1940","Falcon5_52",1,2,1,-82.9000751,32.1656221
"1941","fan_pov",1,0,-1,NA,NA
"1942","FanboyNation",0,2,2,NA,NA
"1943","FancyFrequency",1,0,-1,NA,NA
"1944","Fanny59081",3,1,-2,-74.0059728,40.7127753
"1945","FargoTheGod",1,1,0,-73.8648268,40.8447819
"1946","farismahmoud52",1,0,-1,-95.712891,37.09024
"1947","farmmancow58",0,1,1,NA,NA
"1948","FashionBuyersUS",1,0,-1,55.2707828,25.2048493
"1949","FashionClimax",0,1,1,-118.056235,34.045422
"1950","Fasty022",0,3,3,NA,NA
"1951","FatalError2112",1,0,-1,NA,NA
"1952","fatdaughters",0,1,1,-115.1398296,36.1699412
"1953","fatima_perez2",0,1,1,-115.530267,32.9786566
"1954","FavoriteSunni",2,0,-2,NA,NA
"1955","fawfulator",1,0,-1,NA,NA
"1956","fbernat",0,2,2,-83.534608,33.949281
"1957","fdevengencie",0,1,1,NA,NA
"1958","fearlessbellexx",0,1,1,NA,NA
"1959","FearsTheUndead",2,0,-2,NA,NA
"1960","Featherbeard",1,4,3,-120.7401385,47.7510741
"1961","feathersohoIlow",1,0,-1,-87.9068337,42.9883017
"1962","feelingsxmusicc",2,0,-2,NA,NA
"1963","FehrodM",0,1,1,-118.2436849,34.0522342
"1964","FeigleTara",0,1,1,-94.9027002,29.383845
"1965","felicacarter787",0,1,1,NA,NA
"1966","FelixWrightwind",3,0,-3,NA,NA
"1967","feliznavismaug",0,2,2,NA,NA
"1968","FemaleTxt",0,2,2,NA,NA
"1969","FemkeTaj",1,0,-1,-97.396381,27.8005828
"1970","ferdielee",0,4,4,NA,NA
"1971","FernandaNovaQ",0,1,1,NA,NA
"1972","FessranPines",5,1,-4,NA,NA
"1973","feuuxo",1,0,-1,NA,NA
"1974","feyrchild",2,0,-2,NA,NA
"1975","fez_zik",1,0,-1,NA,NA
"1976","Fiercexhydra",1,0,-1,-80.1256905,26.365723
"1977","fifty_shades027",1,1,0,-78.7476208,42.2318132
"1978","fighting19841",0,1,1,NA,NA
"1979","figmentjedi",1,0,-1,NA,NA
"1980","FigueroaLizbet",0,1,1,NA,NA
"1981","fiilii_",0,1,1,NA,NA
"1982","filipinoposts",0,2,2,121.774017,12.879721
"1983","Fillsout",1,0,-1,-95.712891,37.09024
"1984","film114",1,0,-1,-118.2436849,34.0522342
"1985","Filmatelist",0,1,1,-122.2913078,37.8271784
"1986","filmbooksbball",0,1,1,NA,NA
"1987","filmproductionb",0,1,1,-0.1277583,51.5073509
"1988","FilmTVDiversity",3,0,-3,-119.4179324,36.778261
"1989","finalfinalgirl",0,1,1,NA,NA
"1990","FinanceNewsLDN",1,0,-1,-0.1277583,51.5073509
"1991","FINANCEPartners",1,0,-1,-94.2198563,36.378697
"1992","financialbuzz",0,1,1,-115.1745559,36.1023715
"1993","FindaCureforVWM",1,2,1,NA,NA
"1994","FindingDebra2",2,3,1,-96.7969879,32.7766642
"1995","findingthetru",1,0,-1,NA,NA
"1996","finnsspilot",1,1,0,NA,NA
"1997","fionagallaghers",1,0,-1,6.8020821,51.4323806
"1998","fIoonetwork",2,0,-2,NA,NA
"1999","firebid104",1,0,-1,-104.8319195,39.7294319
"2000","firegargoyle",1,0,-1,NA,NA
"2001","firestarness",0,1,1,NA,NA
"2002","FistusGoodus",1,0,-1,NA,NA
"2003","FitnessRewards1",2,0,-2,-3.435973,55.378051
"2004","FIVEMILECRIB",0,2,2,-81.6943605,41.49932
"2005","fjthom",1,0,-1,-75.977985,36.8529263
"2006","Flanaholics",1,3,2,NA,NA
"2007","Fletch911",1,0,-1,-74.0146779,40.7916006
"2008","flfostermom",1,0,-1,-81.2986741,28.9488761
"2009","Flibster",1,0,-1,-0.2376744,51.8097823
"2010","flickeringmyth",1,0,-1,-1.1743197,52.3555177
"2011","flicknores7",1,0,-1,-119.0187125,35.3732921
"2012","flightlessrobot",1,0,-1,174.7633315,-36.8484597
"2013","Flirtyhubb",0,1,1,NA,NA
"2014","FloridaCosplay1",0,1,1,-80.1917902,25.7616798
"2015","flossiemuftawu4",0,1,1,NA,NA
"2016","flourescen",2,3,1,NA,NA
"2017","flyingwithpeter",1,1,0,153.1932534,-28.6104322
"2018","FoldableHuman",1,0,-1,-114.0708459,51.0486151
"2019","Folkmusic_promo",0,2,2,-95.712891,37.09024
"2020","foodpporn",1,1,0,NA,NA
"2021","ford_ciara",0,1,1,NA,NA
"2022","Forever_1D34965",0,3,3,NA,NA
"2023","foreverxbvmbiiv",1,1,0,NA,NA
"2024","fortchels",0,1,1,-82.7579163,27.9609484
"2025","ForwardPressed",1,1,0,NA,NA
"2026","FOSAdam",0,1,1,-80.1917902,25.7616798
"2027","fox_gretchen",0,1,1,NA,NA
"2028","FoxmomNia",0,1,1,-87.6297982,41.8781136
"2029","FoxxNews",0,2,2,-73.9819273,40.7586932
"2030","foxysexygrandpa",0,1,1,-3.9878427,43.1828396
"2031","Fr3mn",0,1,1,NA,NA
"2032","Fran_Guinan",1,0,-1,-7.92818,53.3224
"2033","frandavea",0,1,1,NA,NA
"2034","frank1page",1,0,-1,NA,NA
"2035","frankogs22",0,3,3,NA,NA
"2036","FranzFestung",1,0,-1,14.4378005,50.0755381
"2037","fraulsto",0,1,1,NA,NA
"2038","FrazerBrown",0,1,1,-118.358296,34.072771
"2039","fredtalksbout",0,1,1,-95.962422,36.039666
"2040","freedm_of_spch",0,1,1,-99.9018131,31.9685988
"2041","Freezedolans",1,0,-1,NA,NA
"2042","FriedCbass",0,1,1,-111.8412502,33.3061605
"2043","FriendsAnaheim",1,0,-1,-117.9143012,33.8365932
"2044","Friixy_FloDi",0,3,3,NA,NA
"2045","FromMidworld",1,0,-1,NA,NA
"2046","frontcovercom",1,1,0,-121.8746789,37.6624312
"2047","frostedflakes91",1,1,0,NA,NA
"2048","FrostieDaSnoman",1,0,-1,NA,NA
"2049","Frozen_Ozone",1,0,-1,-105.8700901,34.5199402
"2050","FrugalFairbanks",0,1,1,NA,NA
"2051","fuccyoudis2o9",0,2,2,NA,NA
"2052","fuckmeupbritney",1,0,-1,NA,NA
"2053","fuckyeahfedal",0,1,1,NA,NA
"2054","FuckYourFac3",4,0,-4,NA,NA
"2055","FUDDSWORLD",1,0,-1,-79.3831843,43.653226
"2056","FuhhItsRicardo",1,0,-1,-119.4179324,36.778261
"2057","FullCircleLit",0,1,1,-117.1610838,32.715738
"2058","Fuller_Si",0,1,1,145.7780548,-16.9185514
"2059","funderr123",0,1,1,NA,NA
"2060","funiallcake",2,0,-2,NA,NA
"2061","FunkoHotTopic",1,4,3,NA,NA
"2062","FunNearbyCT",0,1,1,NA,NA
"2063","FunnyLOLUS",3,0,-3,-95.712891,37.09024
"2064","funnytipss",1,1,0,NA,NA
"2065","FunPolls1542",0,2,2,-87.8003437,42.1816918
"2066","funsize_nicole",0,2,2,NA,NA
"2067","furballsan",1,0,-1,NA,NA
"2068","FurbySquawk",1,1,0,-79.3997373,43.7144093
"2069","FURUMlYU",2,0,-2,NA,NA
"2070","FusingHelium3",0,2,2,174.1589462,-39.5132506
"2071","fxckinandrew",0,1,1,NA,NA
"2072","fxjelrys",1,0,-1,NA,NA
"2073","FxSql",0,1,1,31.3069788,6.8769919
"2074","fyratopia",1,1,0,NA,NA
"2075","G0LD_FINGER",1,1,0,-74.0059728,40.7127753
"2076","g0ldenlay",0,1,1,-82.1823746,41.452819
"2077","gaara2003",0,1,1,-95.712891,37.09024
"2078","gabbylourenco4",0,1,1,-61.222503,10.691803
"2079","gabietanj",1,0,-1,-117.8370968,33.6446621
"2080","Gabish724",1,0,-1,NA,NA
"2081","Gabriel_guzman7",0,1,1,NA,NA
"2082","gabriellalisaa",0,1,1,NA,NA
"2083","gabriellamortol",0,1,1,NA,NA
"2084","Gabriels_Bakery",0,1,1,NA,NA
"2085","GABRIELSWINGS",2,0,-2,NA,NA
"2086","gabsarendt",0,1,1,-121.7405167,38.5449065
"2087","gabsters_lopez",0,1,1,-81.563874,28.385233
"2088","GAC8717",1,0,-1,-122.801094,49.1044302
"2089","Gadgets_Gear1",1,0,-1,-110.926479,32.2217429
"2090","gaelynnwoods",1,2,1,NA,NA
"2091","gaitan_jj",0,2,2,NA,NA
"2092","galacticcredits",0,2,2,-117.3205123,33.3178416
"2093","GalaElezovic",0,1,1,NA,NA
"2094","galaxybebop",1,0,-1,-95.7657864,39.0335157
"2095","galaxyshua",0,1,1,NA,NA
"2096","galaxytidesx",1,0,-1,-77.014524,38.9273107
"2097","Galileo908",4,2,-2,-73.134961,40.789142
"2098","GallantWarHero",1,1,0,2.3499021,48.8529682
"2099","gallomarissa12",1,1,0,NA,NA
"2100","game_fan44",0,2,2,NA,NA
"2101","GameJudgeTPS",1,1,0,-79.530123,43.81735
"2102","Gamemaster13000",0,2,2,123.493032,41.731318
"2103","Gamepadding",1,0,-1,-74.0059728,40.7127753
"2104","GamerScreenArt",1,1,0,NA,NA
"2105","gamingkitten93",0,1,1,-74.0059728,40.7127753
"2106","gankstrr",0,1,1,NA,NA
"2107","ganyan03",0,1,1,NA,NA
"2108","GarboTweetz",0,2,2,-73.3029776,42.0110557
"2109","Garcia3MVP",1,2,1,-117.9143012,33.8365932
"2110","Garebear__11",7,1,-6,-118.1541632,34.6867846
"2111","GarlockKen",0,1,1,-81.563874,28.385233
"2112","garry_aja",1,0,-1,29.154857,-19.015438
"2113","garycook_jr",0,1,1,-74.0059728,40.7127753
"2114","GaryFrost21",0,1,1,NA,NA
"2115","GaryRidenour",1,0,-1,-81.5157535,27.6648274
"2116","Gatomon41",1,0,-1,NA,NA
"2117","GaudetDillon",0,1,1,NA,NA
"2118","gauthamir25",0,1,1,NA,NA
"2119","Gavin4L",1,1,0,NA,NA
"2120","gavino_loera",0,1,1,NA,NA
"2121","gawbit",1,3,2,-48.8463832,-26.3044084
"2122","GAWZZ8",1,0,-1,-2.6103158,53.2326344
"2123","gaydameron",1,0,-1,-74.2216615,40.6973985
"2124","gaylanguyen1302",0,1,1,NA,NA
"2125","gayonfire12",0,4,4,NA,NA
"2126","gaytoastu",2,0,-2,NA,NA
"2127","GBTRU",1,0,-1,-106.346771,56.130366
"2128","gdg_9",1,0,-1,-79.3831843,43.653226
"2129","GearThirdManga",1,0,-1,-106.346771,56.130366
"2130","Gee_kmm",1,1,0,-122.6764815,45.5230622
"2131","Gee_Ortiz13",0,1,1,NA,NA
"2132","Gee2Tha",0,1,1,NA,NA
"2133","GeekMelange",1,0,-1,-87.6297982,41.8781136
"2134","GeeknLewd",0,2,2,NA,NA
"2135","geekonpeaks",1,0,-1,-104.990251,39.7392358
"2136","GeekpinEnt",0,1,1,NA,NA
"2137","geminiseokjin",0,1,1,NA,NA
"2138","geneaabraham",0,1,1,NA,NA
"2139","GeneLundy",0,2,2,-81.6575625,41.3989222
"2140","genesishuizar03",0,1,1,-122.0292937,37.0457028
"2141","genevadowsett11",0,1,1,NA,NA
"2142","genielouwho",0,1,1,-82.9000751,32.1656221
"2143","GenioAugusti",1,1,0,NA,NA
"2144","GenocidalPony",0,1,1,NA,NA
"2145","genofthegalaxy",1,0,-1,-116.9881252,32.8321985
"2146","Gentryland",3,1,-2,NA,NA
"2147","genzzz24",1,0,-1,125.455341,7.190708
"2148","GEO7GE",0,1,1,-0.1277583,51.5073509
"2149","Geoffrey2313819",0,1,1,-88.7878678,43.7844397
"2150","geoffryyy",0,1,1,3.4972374,6.5980933
"2151","GeoMartinez_24",1,0,-1,NA,NA
"2152","GeorgeDuttonWHU",1,0,-1,NA,NA
"2153","GeorgeMentz",2,1,-1,NA,NA
"2154","GeorgeRussh",1,1,0,NA,NA
"2155","GeorgeSquares",1,0,-1,-78.4766781,38.0293059
"2156","gerardpiquef",0,1,1,NA,NA
"2157","gerryhudson855",0,1,1,NA,NA
"2158","geschenke_tipps",0,1,1,10.451526,51.165691
"2159","Geslyn_Maxine",0,1,1,NA,NA
"2160","get2thegulch",1,0,-1,NA,NA
"2161","GettingFitFab",1,0,-1,-73.134961,40.789142
"2162","GFigsz",1,0,-1,NA,NA
"2163","GGalinato",0,1,1,NA,NA
"2164","GGodLove77",1,0,-1,NA,NA
"2165","ghost_tea_trash",3,0,-3,73.911334,18.544697
"2166","GhostAttorney1",2,0,-2,NA,NA
"2167","gianniraeallday",0,1,1,NA,NA
"2168","GiantHBurgers",0,2,2,NA,NA
"2169","giastomb",0,1,1,-80.8428504,35.410694
"2170","GiaTapHarris",0,1,1,-122.4194155,37.7749295
"2171","GiftWK",1,0,-1,100.5017651,13.7563309
"2172","gigi_gomez14",0,1,1,NA,NA
"2173","GilHammond",0,1,1,NA,NA
"2174","gilmoooore",1,0,-1,-82.094527,37.9202402
"2175","gimmenuggets94",1,1,0,-122.4194155,37.7749295
"2176","GinaPallozzi",0,1,1,-99.5591549,39.2559365
"2177","Ginjatron",0,1,1,NA,NA
"2178","ginny_bassett",1,0,-1,-94.7160645,39.2975455
"2179","girl_disney",2,0,-2,14.550072,47.516231
"2180","girlprendd",0,2,2,121.774017,12.879721
"2181","girlsgetsports2",1,0,-1,NA,NA
"2182","girly_imogene",2,0,-2,-1.1743197,52.3555177
"2183","girthybobastraw",0,2,2,-92.6679051,37.6775105
"2184","giselle_997",2,1,-1,NA,NA
"2185","giselle_c0",0,1,1,NA,NA
"2186","GISELLE2100",0,1,1,-95.3698028,29.7604267
"2187","giulianaaax",0,1,1,NA,NA
"2188","giulioenrico",7,2,-5,NA,NA
"2189","giveaniggaataco",0,1,1,NA,NA
"2190","Giveaways4Mom",1,0,-1,-78.6568942,37.4315734
"2191","GiveMeWaff1es",1,0,-1,-91.9690284,34.5442609
"2192","GlennF",1,0,-1,-122.3320708,47.6062095
"2193","GlennHubble",0,1,1,NA,NA
"2194","glennierasmus11",0,1,1,NA,NA
"2195","GlennWood",0,3,3,NA,NA
"2196","Glesdisthony_",1,0,-1,-43.1728965,-22.9068467
"2197","glitterclint",0,1,1,NA,NA
"2198","GlomarNeverDies",2,0,-2,NA,NA
"2199","gloriaminott",1,0,-1,-77.0368707,38.9071923
"2200","gloriaotlingha4",0,1,1,NA,NA
"2201","gloriarockmetal",0,1,1,NA,NA
"2202","Glupyy26",2,0,-2,NA,NA
"2203","Gmonkey2k",0,1,1,NA,NA
"2204","gnaryyshaaay",0,1,1,NA,NA
"2205","Go963MN",1,1,0,NA,NA
"2206","god_riley",0,1,1,-93.097702,41.8780025
"2207","goddessangieee",0,1,1,NA,NA
"2208","GODGHATTI",1,0,-1,-74.0059728,40.7127753
"2209","godsavefeltson",2,1,-1,NA,NA
"2210","GodsGxft",2,0,-2,-118.2436849,34.0522342
"2211","gofckapineapple",1,0,-1,NA,NA
"2212","GoHAM_ssGss",1,1,0,-119.7674034,39.1637984
"2213","goingbigger",0,1,1,-78.5941444,39.0771642
"2214","GoldfishFibers",0,1,1,-94.6858998,46.729553
"2215","goldkeycomics",0,1,1,NA,NA
"2216","GoldQuotes_kbot",1,0,-1,-95.4382404,29.7305458
"2217","goldshift_",2,0,-2,-112.0740373,33.4483771
"2218","goldupevent",1,0,-1,100.5017651,13.7563309
"2219","golfboykrshna",1,0,-1,-118.4911912,34.0194543
"2220","goodroundboy",1,0,-1,NA,NA
"2221","goofzd",0,1,1,NA,NA
"2222","goose_the_man",0,1,1,-95.853277,36.103998
"2223","GordyBackhand",0,1,1,-74.0280784,40.7454715
"2224","gorgeouss_bby",0,1,1,NA,NA
"2225","gorgermz",1,1,0,NA,NA
"2226","Got_2_HaveIt",2,2,0,-79.9414266,37.2709704
"2227","GothamGP",0,1,1,NA,NA
"2228","gothicRaven16",1,1,0,-93.2650108,44.977753
"2229","GoTribe028",0,1,1,-82.907123,40.4172871
"2230","Gotsoy2",1,0,-1,NA,NA
"2231","gous_twanna",0,1,1,NA,NA
"2232","GovindRajanN",1,0,-1,78.6568942,11.1271225
"2233","gpowerf",1,1,0,-3.435973,55.378051
